[INFO] [1783441102.371033208] [shared_nav_semantic_explore]: EXPLORE NAV RESET: rejected_candidate_ids, failed_explore_goals, explore_last_reject_reason cleared on fresh start
[INFO] [1783441102.652341469] [shared_nav_semantic_explore]: ===== shared_nav_semantic_explore mode=yolo_lidar_semantic_explore_nav =====
[INFO] [1783441102.655404471] [shared_nav_semantic_explore]: semantic_explore enabled hint=/explore_goal_hint planner=astar follow_planned_path=True goal_frame=map control_frame=map tf_buffer=ok
[INFO] [1783441102.658336014] [shared_nav_semantic_explore]: topics image=/image_raw scan=/scan_filtered cmd=/cmd_vel
[INFO] [1783441102.661110683] [shared_nav_semantic_explore]: voter enabled window=6 min_votes=2 lost_hold=4
[INFO] [1783441102.663965601] [shared_nav_semantic_explore]: birth_scan enabled wait=5.0s scan_wz=0.05 scan_deg=360.0 max_rotations=1.0 max_total_deg=360 max_total_duration=125.7s
[INFO] [1783441103.855919477] [shared_nav_semantic_explore]: {"step": 12, "mode": "BIRTH_WAIT", "fsm_mode": "BIRTH_WAIT", "fsm_reason": "birth_wait", "instruction": "find the bottle", "nav_mode": "yolo_lidar_semantic_explore_nav", "image_width": 1280, "image_height": 720, "front_min_distance": 1.4040000438690186, "target_distance": null, "front_distance": 1.4040000438690186, "desired_reason": "birth_wait_stop", "action_explanation": "mode=BIRTH_WAIT | reason=birth_wait_stop | cmd=stop | front=1.40m", "raw_cmd_vx": 0.0, "raw_cmd_wz": 0.0, "safe_cmd_vx": 0.0, "safe_cmd_wz": 0.0, "safety": {"front_distance": 1.4040000438690186, "front_min_distance": 1.4040000438690186, "target_distance": null, "scan_age": 0.08511924743652344, "raw_cmd_vx": 0.0, "raw_cmd_wz": 0.0, "safety_limited": false, "safe_cmd_vx": 0.0, "safe_cmd_wz": 0.0, "safety_reason": "pass_through"}, "search_mode": "init", "search_turn_dir": 1.0, "loss_age_sec": Infinity, "last_target_u": null, "last_target_ex": null, "birth_phase_completed": false, "birth_scan_yaw_deg": 0.0, "birth_scan_budget_deg": 360.0, "birth_scan_odom_yaw_deg": 0.0, "birth_scan_target_deg": 360.0, "explore_phase": "EXPLORE_SELECT", "explore_goal_traveled_m": 0.0, "explore_step_distance_m": 0.45, "explore_goal_switch_max_distance_m": 0.45, "explore_path_waypoint_idx": -1, "explore_planned_path_len": 0, "explore_nav_planner": null, "explore_astar_fallback": null, "explore_last_reject_reason": null, "explore_last_reject_goal_pose": null, "blocked_retreat_active": false, "blocked_retreat_target_m": 0.0, "blocked_retreat_margin_m": 0.1, "time": 1783441103.8523388, "reason": "birth_wait_stop", "target": {"visible": false, "u": null, "v": null, "score": 0.0, "stale": false, "source": "yolo_bbox", "class_name": "", "reason": "waiting_multiframe_votes", "bbox": null, "area_ratio": null, "stamp_time": 1783441103.8488188, "vote_reason": ""}}
[INFO] [1783441103.968922173] [shared_nav_semantic_explore]: {"step": 13, "mode": "BIRTH_WAIT", "fsm_mode": "BIRTH_WAIT", "fsm_reason": "birth_wait", "instruction": "find the bottle", "nav_mode": "yolo_lidar_semantic_explore_nav", "image_width": 1280, "image_height": 720, "front_min_distance": 1.2510000467300415, "target_distance": null, "front_distance": 1.2510000467300415, "desired_reason": "birth_wait_stop", "action_explanation": "mode=BIRTH_WAIT | reason=birth_wait_stop | cmd=stop | front=1.25m", "raw_cmd_vx": 0.0, "raw_cmd_wz": 0.0, "safe_cmd_vx": 0.0, "safe_cmd_wz": 0.0, "safety": {"front_distance": 1.2510000467300415, "front_min_distance": 1.2510000467300415, "target_distance": null, "scan_age": 0.0801229476928711, "raw_cmd_vx": 0.0, "raw_cmd_wz": 0.0, "safety_limited": false, "safe_cmd_vx": 0.0, "safe_cmd_wz": 0.0, "safety_reason": "pass_through"}, "search_mode": "init", "search_turn_dir": 1.0, "loss_age_sec": Infinity, "last_target_u": null, "last_target_ex": null, "birth_phase_completed": false, "birth_scan_yaw_deg": 0.0, "birth_scan_budget_deg": 360.0, "birth_scan_odom_yaw_deg": 0.0, "birth_scan_target_deg": 360.0, "explore_phase": "EXPLORE_SELECT", "explore_goal_traveled_m": 0.0, "explore_step_distance_m": 0.45, "explore_goal_switch_max_distance_m": 0.45, "explore_path_waypoint_idx": -1, "explore_planned_path_len": 0, "explore_nav_planner": null, "explore_astar_fallback": null, "explore_last_reject_reason": null, "explore_last_reject_goal_pose": null, "blocked_retreat_active": false, "blocked_retreat_target_m": 0.0, "blocked_retreat_margin_m": 0.1, "time": 1783441103.9641492, "reason": "birth_wait_stop", "target": {"visible": false, "u": null, "v": null, "score": 0.0, "stale": false, "source": "yolo_bbox", "class_name": "", "reason": "waiting_multiframe_votes", "bbox": null, "area_ratio": null, "stamp_time": 1783441103.9591804, "vote_reason": ""}}
[INFO] [1783441104.056037644] [shared_nav_semantic_explore]: {"step": 14, "mode": "BIRTH_WAIT", "fsm_mode": "BIRTH_WAIT", "fsm_reason": "birth_wait", "instruction": "find the bottle", "nav_mode": "yolo_lidar_semantic_explore_nav", "image_width": 1280, "image_height": 720, "front_min_distance": 1.2430000305175781, "target_distance": null, "front_distance": 1.2430000305175781, "desired_reason": "birth_wait_stop", "action_explanation": "mode=BIRTH_WAIT | reason=birth_wait_stop | cmd=stop | front=1.24m", "raw_cmd_vx": 0.0, "raw_cmd_wz": 0.0, "safe_cmd_vx": 0.0, "safe_cmd_wz": 0.0, "safety": {"front_distance": 1.2430000305175781, "front_min_distance": 1.2430000305175781, "target_distance": null, "scan_age": 0.07840132713317871, "raw_cmd_vx": 0.0, "raw_cmd_wz": 0.0, "safety_limited": false, "safe_cmd_vx": 0.0, "safe_cmd_wz": 0.0, "safety_reason": "pass_through"}, "search_mode": "init", "search_turn_dir": 1.0, "loss_age_sec": Infinity, "last_target_u": null, "last_target_ex": null, "birth_phase_completed": false, "birth_scan_yaw_deg": 0.0, "birth_scan_budget_deg": 360.0, "birth_scan_odom_yaw_deg": 0.0, "birth_scan_target_deg": 360.0, "explore_phase": "EXPLORE_SELECT", "explore_goal_traveled_m": 0.0, "explore_step_distance_m": 0.45, "explore_goal_switch_max_distance_m": 0.45, "explore_path_waypoint_idx": -1, "explore_planned_path_len": 0, "explore_nav_planner": null, "explore_astar_fallback": null, "explore_last_reject_reason": null, "explore_last_reject_goal_pose": null, "blocked_retreat_active": false, "blocked_retreat_target_m": 0.0, "blocked_retreat_margin_m": 0.1, "time": 1783441104.0523667, "reason": "birth_wait_stop", "target": {"visible": false, "u": null, "v": null, "score": 0.0, "stale": false, "source": "yolo_bbox", "class_name": "", "reason": "waiting_multiframe_votes", "bbox": null, "area_ratio": null, "stamp_time": 1783441104.0488462, "vote_reason": ""}}
[INFO] [1783441104.159587793] [shared_nav_semantic_explore]: {"step": 15, "mode": "BIRTH_WAIT", "fsm_mode": "BIRTH_WAIT", "fsm_reason": "birth_wait", "instruction": "find the bottle", "nav_mode": "yolo_lidar_semantic_explore_nav", "image_width": 1280, "image_height": 720, "front_min_distance": 1.2630000114440918, "target_distance": null, "front_distance": 1.2630000114440918, "desired_reason": "birth_wait_stop", "action_explanation": "mode=BIRTH_WAIT | reason=birth_wait_stop | cmd=stop | front=1.26m", "raw_cmd_vx": 0.0, "raw_cmd_wz": 0.0, "safe_cmd_vx": 0.0, "safe_cmd_wz": 0.0, "safety": {"front_distance": 1.2630000114440918, "front_min_distance": 1.2630000114440918, "target_distance": null, "scan_age": 0.08967113494873047, "raw_cmd_vx": 0.0, "raw_cmd_wz": 0.0, "safety_limited": false, "safe_cmd_vx": 0.0, "safe_cmd_wz": 0.0, "safety_reason": "pass_through"}, "search_mode": "init", "search_turn_dir": 1.0, "loss_age_sec": Infinity, "last_target_u": null, "last_target_ex": null, "birth_phase_completed": false, "birth_scan_yaw_deg": 0.0, "birth_scan_budget_deg": 360.0, "birth_scan_odom_yaw_deg": 0.0, "birth_scan_target_deg": 360.0, "explore_phase": "EXPLORE_SELECT", "explore_goal_traveled_m": 0.0, "explore_step_distance_m": 0.45, "explore_goal_switch_max_distance_m": 0.45, "explore_path_waypoint_idx": -1, "explore_planned_path_len": 0, "explore_nav_planner": null, "explore_astar_fallback": null, "explore_last_reject_reason": null, "explore_last_reject_goal_pose": null, "blocked_retreat_active": false, "blocked_retreat_target_m": 0.0, "blocked_retreat_margin_m": 0.1, "time": 1783441104.1544657, "reason": "birth_wait_stop", "target": {"visible": false, "u": null, "v": null, "score": 0.0, "stale": false, "source": "yolo_bbox", "class_name": "", "reason": "waiting_multiframe_votes", "bbox": null, "area_ratio": null, "stamp_time": 1783441104.1488633, "vote_reason": ""}}
[INFO] [1783441104.265380984] [shared_nav_semantic_explore]: {"step": 16, "mode": "BIRTH_WAIT", "fsm_mode": "BIRTH_WAIT", "fsm_reason": "birth_wait", "instruction": "find the bottle", "nav_mode": "yolo_lidar_semantic_explore_nav", "image_width": 1280, "image_height": 720, "front_min_distance": 1.402999997138977, "target_distance": null, "front_distance": 1.402999997138977, "desired_reason": "birth_wait_stop", "action_explanation": "mode=BIRTH_WAIT | reason=birth_wait_stop | cmd=stop | front=1.40m", "raw_cmd_vx": 0.0, "raw_cmd_wz": 0.0, "safe_cmd_vx": 0.0, "safe_cmd_wz": 0.0, "safety": {"front_distance": 1.402999997138977, "front_min_distance": 1.402999997138977, "target_distance": null, "scan_age": 0.07630538940429688, "raw_cmd_vx": 0.0, "raw_cmd_wz": 0.0, "safety_limited": false, "safe_cmd_vx": 0.0, "safe_cmd_wz": 0.0, "safety_reason": "pass_through"}, "search_mode": "init", "search_turn_dir": 1.0, "loss_age_sec": Infinity, "last_target_u": null, "last_target_ex": null, "birth_phase_completed": false, "birth_scan_yaw_deg": 0.0, "birth_scan_budget_deg": 360.0, "birth_scan_odom_yaw_deg": 0.0, "birth_scan_target_deg": 360.0, "explore_phase": "EXPLORE_SELECT", "explore_goal_traveled_m": 0.0, "explore_step_distance_m": 0.45, "explore_goal_switch_max_distance_m": 0.45, "explore_path_waypoint_idx": -1, "explore_planned_path_len": 0, "explore_nav_planner": null, "explore_astar_fallback": null, "explore_last_reject_reason": null, "explore_last_reject_goal_pose": null, "blocked_retreat_active": false, "blocked_retreat_target_m": 0.0, "blocked_retreat_margin_m": 0.1, "time": 1783441104.2609744, "reason": "birth_wait_stop", "target": {"visible": false, "u": null, "v": null, "score": 0.0, "stale": false, "source": "yolo_bbox", "class_name": "", "reason": "waiting_multiframe_votes", "bbox": null, "area_ratio": null, "stamp_time": 1783441104.256902, "vote_reason": ""}}
[INFO] [1783441104.356114582] [shared_nav_semantic_explore]: {"step": 17, "mode": "BIRTH_WAIT", "fsm_mode": "BIRTH_WAIT", "fsm_reason": "birth_wait", "instruction": "find the bottle", "nav_mode": "yolo_lidar_semantic_explore_nav", "image_width": 1280, "image_height": 720, "front_min_distance": 1.402999997138977, "target_distance": null, "front_distance": 1.402999997138977, "desired_reason": "birth_wait_stop", "action_explanation": "mode=BIRTH_WAIT | reason=birth_wait_stop | cmd=stop | front=1.40m", "raw_cmd_vx": 0.0, "raw_cmd_wz": 0.0, "safe_cmd_vx": 0.0, "safe_cmd_wz": 0.0, "safety": {"front_distance": 1.402999997138977, "front_min_distance": 1.402999997138977, "target_distance": null, "scan_age": 0.08334946632385254, "raw_cmd_vx": 0.0, "raw_cmd_wz": 0.0, "safety_limited": false, "safe_cmd_vx": 0.0, "safe_cmd_wz": 0.0, "safety_reason": "pass_through"}, "search_mode": "init", "search_turn_dir": 1.0, "loss_age_sec": Infinity, "last_target_u": null, "last_target_ex": null, "birth_phase_completed": false, "birth_scan_yaw_deg": 0.0, "birth_scan_budget_deg": 360.0, "birth_scan_odom_yaw_deg": 0.0, "birth_scan_target_deg": 360.0, "explore_phase": "EXPLORE_SELECT", "explore_goal_traveled_m": 0.0, "explore_step_distance_m": 0.45, "explore_goal_switch_max_distance_m": 0.45, "explore_path_waypoint_idx": -1, "explore_planned_path_len": 0, "explore_nav_planner": null, "explore_astar_fallback": null, "explore_last_reject_reason": null, "explore_last_reject_goal_pose": null, "blocked_retreat_active": false, "blocked_retreat_target_m": 0.0, "blocked_retreat_margin_m": 0.1, "time": 1783441104.3521585, "reason": "birth_wait_stop", "target": {"visible": false, "u": null, "v": null, "score": 0.0, "stale": false, "source": "yolo_bbox", "class_name": "", "reason": "waiting_multiframe_votes", "bbox": null, "area_ratio": null, "stamp_time": 1783441104.3487875, "vote_reason": ""}}
[INFO] [1783441104.455146811] [shared_nav_semantic_explore]: {"step": 18, "mode": "BIRTH_WAIT", "fsm_mode": "BIRTH_WAIT", "fsm_reason": "birth_wait", "instruction": "find the bottle", "nav_mode": "yolo_lidar_semantic_explore_nav", "image_width": 1280, "image_height": 720, "front_min_distance": 1.3270000219345093, "target_distance": null, "front_distance": 1.3270000219345093, "desired_reason": "birth_wait_stop", "action_explanation": "mode=BIRTH_WAIT | reason=birth_wait_stop | cmd=stop | front=1.33m", "raw_cmd_vx": 0.0, "raw_cmd_wz": 0.0, "safe_cmd_vx": 0.0, "safe_cmd_wz": 0.0, "safety": {"front_distance": 1.3270000219345093, "front_min_distance": 1.3270000219345093, "target_distance": null, "scan_age": 0.0871729850769043, "raw_cmd_vx": 0.0, "raw_cmd_wz": 0.0, "safety_limited": false, "safe_cmd_vx": 0.0, "safe_cmd_wz": 0.0, "safety_reason": "pass_through"}, "search_mode": "init", "search_turn_dir": 1.0, "loss_age_sec": Infinity, "last_target_u": null, "last_target_ex": null, "birth_phase_completed": false, "birth_scan_yaw_deg": 0.0, "birth_scan_budget_deg": 360.0, "birth_scan_odom_yaw_deg": 0.0, "birth_scan_target_deg": 360.0, "explore_phase": "EXPLORE_SELECT", "explore_goal_traveled_m": 0.0, "explore_step_distance_m": 0.45, "explore_goal_switch_max_distance_m": 0.45, "explore_path_waypoint_idx": -1, "explore_planned_path_len": 0, "explore_nav_planner": null, "explore_astar_fallback": null, "explore_last_reject_reason": null, "explore_last_reject_goal_pose": null, "blocked_retreat_active": false, "blocked_retreat_target_m": 0.0, "blocked_retreat_margin_m": 0.1, "time": 1783441104.4520254, "reason": "birth_wait_stop", "target": {"visible": false, "u": null, "v": null, "score": 0.0, "stale": false, "source": "yolo_bbox", "class_name": "", "reason": "waiting_multiframe_votes", "bbox": null, "area_ratio": null, "stamp_time": 1783441104.4490151, "vote_reason": ""}}
[INFO] [1783441104.559131751] [shared_nav_semantic_explore]: {"step": 19, "mode": "BIRTH_WAIT", "fsm_mode": "BIRTH_WAIT", "fsm_reason": "birth_wait", "instruction": "find the bottle", "nav_mode": "yolo_lidar_semantic_explore_nav", "image_width": 1280, "image_height": 720, "front_min_distance": 1.4019999504089355, "target_distance": null, "front_distance": 1.4019999504089355, "desired_reason": "birth_wait_stop", "action_explanation": "mode=BIRTH_WAIT | reason=birth_wait_stop | cmd=stop | front=1.40m", "raw_cmd_vx": 0.0, "raw_cmd_wz": 0.0, "safe_cmd_vx": 0.0, "safe_cmd_wz": 0.0, "safety": {"front_distance": 1.4019999504089355, "front_min_distance": 1.4019999504089355, "target_distance": null, "scan_age": 0.09169387817382812, "raw_cmd_vx": 0.0, "raw_cmd_wz": 0.0, "safety_limited": false, "safe_cmd_vx": 0.0, "safe_cmd_wz": 0.0, "safety_reason": "pass_through"}, "search_mode": "init", "search_turn_dir": 1.0, "loss_age_sec": Infinity, "last_target_u": null, "last_target_ex": null, "birth_phase_completed": false, "birth_scan_yaw_deg": 0.0, "birth_scan_budget_deg": 360.0, "birth_scan_odom_yaw_deg": 0.0, "birth_scan_target_deg": 360.0, "explore_phase": "EXPLORE_SELECT", "explore_goal_traveled_m": 0.0, "explore_step_distance_m": 0.45, "explore_goal_switch_max_distance_m": 0.45, "explore_path_waypoint_idx": -1, "explore_planned_path_len": 0, "explore_nav_planner": null, "explore_astar_fallback": null, "explore_last_reject_reason": null, "explore_last_reject_goal_pose": null, "blocked_retreat_active": false, "blocked_retreat_target_m": 0.0, "blocked_retreat_margin_m": 0.1, "time": 1783441104.5548356, "reason": "birth_wait_stop", "target": {"visible": false, "u": null, "v": null, "score": 0.0, "stale": false, "source": "yolo_bbox", "class_name": "", "reason": "waiting_multiframe_votes", "bbox": null, "area_ratio": null, "stamp_time": 1783441104.5506787, "vote_reason": ""}}
[INFO] [1783441104.672312864] [shared_nav_semantic_explore]: {"step": 20, "mode": "BIRTH_WAIT", "fsm_mode": "BIRTH_WAIT", "fsm_reason": "birth_wait", "instruction": "find the bottle", "nav_mode": "yolo_lidar_semantic_explore_nav", "image_width": 1280, "image_height": 720, "front_min_distance": 1.25, "target_distance": null, "front_distance": 1.25, "desired_reason": "birth_wait_stop", "action_explanation": "mode=BIRTH_WAIT | reason=birth_wait_stop | cmd=stop | front=1.25m", "raw_cmd_vx": 0.0, "raw_cmd_wz": 0.0, "safe_cmd_vx": 0.0, "safe_cmd_wz": 0.0, "safety": {"front_distance": 1.25, "front_min_distance": 1.25, "target_distance": null, "scan_age": 0.08219766616821289, "raw_cmd_vx": 0.0, "raw_cmd_wz": 0.0, "safety_limited": false, "safe_cmd_vx": 0.0, "safe_cmd_wz": 0.0, "safety_reason": "pass_through"}, "search_mode": "init", "search_turn_dir": 1.0, "loss_age_sec": Infinity, "last_target_u": null, "last_target_ex": null, "birth_phase_completed": false, "birth_scan_yaw_deg": 0.0, "birth_scan_budget_deg": 360.0, "birth_scan_odom_yaw_deg": 0.0, "birth_scan_target_deg": 360.0, "explore_phase": "EXPLORE_SELECT", "explore_goal_traveled_m": 0.0, "explore_step_distance_m": 0.45, "explore_goal_switch_max_distance_m": 0.45, "explore_path_waypoint_idx": -1, "explore_planned_path_len": 0, "explore_nav_planner": null, "explore_astar_fallback": null, "explore_last_reject_reason": null, "explore_last_reject_goal_pose": null, "blocked_retreat_active": false, "blocked_retreat_target_m": 0.0, "blocked_retreat_margin_m": 0.1, "time": 1783441104.6649773, "reason": "birth_wait_stop", "target": {"visible": false, "u": null, "v": null, "score": 0.0, "stale": false, "source": "yolo_bbox", "class_name": "", "reason": "waiting_multiframe_votes", "bbox": null, "area_ratio": null, "stamp_time": 1783441104.656345, "vote_reason": ""}}
[INFO] [1783441104.756735625] [shared_nav_semantic_explore]: {"step": 21, "mode": "BIRTH_WAIT", "fsm_mode": "BIRTH_WAIT", "fsm_reason": "birth_wait", "instruction": "find the bottle", "nav_mode": "yolo_lidar_semantic_explore_nav", "image_width": 1280, "image_height": 720, "front_min_distance": 1.24399995803833, "target_distance": null, "front_distance": 1.24399995803833, "desired_reason": "birth_wait_stop", "action_explanation": "mode=BIRTH_WAIT | reason=birth_wait_stop | cmd=stop | front=1.24m", "raw_cmd_vx": 0.0, "raw_cmd_wz": 0.0, "safe_cmd_vx": 0.0, "safe_cmd_wz": 0.0, "safety": {"front_distance": 1.24399995803833, "front_min_distance": 1.24399995803833, "target_distance": null, "scan_age": 0.0910954475402832, "raw_cmd_vx": 0.0, "raw_cmd_wz": 0.0, "safety_limited": false, "safe_cmd_vx": 0.0, "safe_cmd_wz": 0.0, "safety_reason": "pass_through"}, "search_mode": "init", "search_turn_dir": 1.0, "loss_age_sec": Infinity, "last_target_u": null, "last_target_ex": null, "birth_phase_completed": false, "birth_scan_yaw_deg": 0.0, "birth_scan_budget_deg": 360.0, "birth_scan_odom_yaw_deg": 0.0, "birth_scan_target_deg": 360.0, "explore_phase": "EXPLORE_SELECT", "explore_goal_traveled_m": 0.0, "explore_step_distance_m": 0.45, "explore_goal_switch_max_distance_m": 0.45, "explore_path_waypoint_idx": -1, "explore_planned_path_len": 0, "explore_nav_planner": null, "explore_astar_fallback": null, "explore_last_reject_reason": null, "explore_last_reject_goal_pose": null, "blocked_retreat_active": false, "blocked_retreat_target_m": 0.0, "blocked_retreat_margin_m": 0.1, "time": 1783441104.753094, "reason": "birth_wait_stop", "target": {"visible": false, "u": null, "v": null, "score": 0.0, "stale": false, "source": "yolo_bbox", "class_name": "", "reason": "waiting_multiframe_votes", "bbox": null, "area_ratio": null, "stamp_time": 1783441104.7492175, "vote_reason": ""}}
[INFO] [1783441104.871015530] [shared_nav_semantic_explore]: {"step": 22, "mode": "BIRTH_WAIT", "fsm_mode": "BIRTH_WAIT", "fsm_reason": "birth_wait", "instruction": "find the bottle", "nav_mode": "yolo_lidar_semantic_explore_nav", "image_width": 1280, "image_height": 720, "front_min_distance": 1.2699999809265137, "target_distance": null, "front_distance": 1.2699999809265137, "desired_reason": "birth_wait_stop", "action_explanation": "mode=BIRTH_WAIT | reason=birth_wait_stop | cmd=stop | front=1.27m", "raw_cmd_vx": 0.0, "raw_cmd_wz": 0.0, "safe_cmd_vx": 0.0, "safe_cmd_wz": 0.0, "safety": {"front_distance": 1.2699999809265137, "front_min_distance": 1.2699999809265137, "target_distance": null, "scan_age": 0.07570195198059082, "raw_cmd_vx": 0.0, "raw_cmd_wz": 0.0, "safety_limited": false, "safe_cmd_vx": 0.0, "safe_cmd_wz": 0.0, "safety_reason": "pass_through"}, "search_mode": "init", "search_turn_dir": 1.0, "loss_age_sec": Infinity, "last_target_u": null, "last_target_ex": null, "birth_phase_completed": false, "birth_scan_yaw_deg": 0.0, "birth_scan_budget_deg": 360.0, "birth_scan_odom_yaw_deg": 0.0, "birth_scan_target_deg": 360.0, "explore_phase": "EXPLORE_SELECT", "explore_goal_traveled_m": 0.0, "explore_step_distance_m": 0.45, "explore_goal_switch_max_distance_m": 0.45, "explore_path_waypoint_idx": -1, "explore_planned_path_len": 0, "explore_nav_planner": null, "explore_astar_fallback": null, "explore_last_reject_reason": null, "explore_last_reject_goal_pose": null, "blocked_retreat_active": false, "blocked_retreat_target_m": 0.0, "blocked_retreat_margin_m": 0.1, "time": 1783441104.8575563, "reason": "birth_wait_stop", "target": {"visible": false, "u": null, "v": null, "score": 0.0, "stale": false, "source": "yolo_bbox", "class_name": "", "reason": "waiting_multiframe_votes", "bbox": null, "area_ratio": null, "stamp_time": 1783441104.8524466, "vote_reason": ""}}
[INFO] [1783441104.958233043] [shared_nav_semantic_explore]: {"step": 23, "mode": "BIRTH_WAIT", "fsm_mode": "BIRTH_WAIT", "fsm_reason": "birth_wait", "instruction": "find the bottle", "nav_mode": "yolo_lidar_semantic_explore_nav", "image_width": 1280, "image_height": 720, "front_min_distance": 1.3200000524520874, "target_distance": null, "front_distance": 1.3200000524520874, "desired_reason": "birth_wait_stop", "action_explanation": "mode=BIRTH_WAIT | reason=birth_wait_stop | cmd=stop | front=1.32m", "raw_cmd_vx": 0.0, "raw_cmd_wz": 0.0, "safe_cmd_vx": 0.0, "safe_cmd_wz": 0.0, "safety": {"front_distance": 1.3200000524520874, "front_min_distance": 1.3200000524520874, "target_distance": null, "scan_age": 0.07770848274230957, "raw_cmd_vx": 0.0, "raw_cmd_wz": 0.0, "safety_limited": false, "safe_cmd_vx": 0.0, "safe_cmd_wz": 0.0, "safety_reason": "pass_through"}, "search_mode": "init", "search_turn_dir": 1.0, "loss_age_sec": Infinity, "last_target_u": null, "last_target_ex": null, "birth_phase_completed": false, "birth_scan_yaw_deg": 0.0, "birth_scan_budget_deg": 360.0, "birth_scan_odom_yaw_deg": 0.0, "birth_scan_target_deg": 360.0, "explore_phase": "EXPLORE_SELECT", "explore_goal_traveled_m": 0.0, "explore_step_distance_m": 0.45, "explore_goal_switch_max_distance_m": 0.45, "explore_path_waypoint_idx": -1, "explore_planned_path_len": 0, "explore_nav_planner": null, "explore_astar_fallback": null, "explore_last_reject_reason": null, "explore_last_reject_goal_pose": null, "blocked_retreat_active": false, "blocked_retreat_target_m": 0.0, "blocked_retreat_margin_m": 0.1, "time": 1783441104.9546382, "reason": "birth_wait_stop", "target": {"visible": false, "u": null, "v": null, "score": 0.0, "stale": false, "source": "yolo_bbox", "class_name": "", "reason": "waiting_multiframe_votes", "bbox": null, "area_ratio": null, "stamp_time": 1783441104.950033, "vote_reason": ""}}
[INFO] [1783441105.056468355] [shared_nav_semantic_explore]: {"step": 24, "mode": "BIRTH_WAIT", "fsm_mode": "BIRTH_WAIT", "fsm_reason": "birth_wait", "instruction": "find the bottle", "nav_mode": "yolo_lidar_semantic_explore_nav", "image_width": 1280, "image_height": 720, "front_min_distance": 1.399999976158142, "target_distance": null, "front_distance": 1.399999976158142, "desired_reason": "birth_wait_stop", "action_explanation": "mode=BIRTH_WAIT | reason=birth_wait_stop | cmd=stop | front=1.40m", "raw_cmd_vx": 0.0, "raw_cmd_wz": 0.0, "safe_cmd_vx": 0.0, "safe_cmd_wz": 0.0, "safety": {"front_distance": 1.399999976158142, "front_min_distance": 1.399999976158142, "target_distance": null, "scan_age": 0.07771086692810059, "raw_cmd_vx": 0.0, "raw_cmd_wz": 0.0, "safety_limited": false, "safe_cmd_vx": 0.0, "safe_cmd_wz": 0.0, "safety_reason": "pass_through"}, "search_mode": "init", "search_turn_dir": 1.0, "loss_age_sec": Infinity, "last_target_u": null, "last_target_ex": null, "birth_phase_completed": false, "birth_scan_yaw_deg": 0.0, "birth_scan_budget_deg": 360.0, "birth_scan_odom_yaw_deg": 0.0, "birth_scan_target_deg": 360.0, "explore_phase": "EXPLORE_SELECT", "explore_goal_traveled_m": 0.0, "explore_step_distance_m": 0.45, "explore_goal_switch_max_distance_m": 0.45, "explore_path_waypoint_idx": -1, "explore_planned_path_len": 0, "explore_nav_planner": null, "explore_astar_fallback": null, "explore_last_reject_reason": null, "explore_last_reject_goal_pose": null, "blocked_retreat_active": false, "blocked_retreat_target_m": 0.0, "blocked_retreat_margin_m": 0.1, "time": 1783441105.0527782, "reason": "birth_wait_stop", "target": {"visible": false, "u": null, "v": null, "score": 0.0, "stale": false, "source": "yolo_bbox", "class_name": "", "reason": "waiting_multiframe_votes", "bbox": null, "area_ratio": null, "stamp_time": 1783441105.0487335, "vote_reason": ""}}
